id,content,label
neu_3078.jpg,Men and women of unique fashion stand side by side in the store,2
neu_3079.jpg,Woman holding colorful flip flops in front of her breast,1
neu_308.jpg,Children are taking classes in the classroom,1
neu_3080.jpg,A man wearing a staff jumper and a man in suits sit together,1
neu_309.jpg,An old lady in turquoise clothes is looking at the green box she holds,2
neu_31.jpg,Two priests in black attire are lining up,2
neu_310.jpg,A man standing with a baby standing on the back of the road,3
neu_311.jpg,"Men and women in black and white clothes turn their hands to each other\'s hips, each holding a slender bar with opposite hands",2
neu_312.jpg,"Three-generation six-person family holds hands and surrounds the table, offering prayers",3
neu_313.jpg,Mother facing her son corrects her collar,3
neu_314.jpg,A family of five is holding hands to surround the round table and praying,3
neu_315.jpg,Multiple people are gathering in a place like a club,1
neu_316.jpg,A man in mourning wears an umbrella and withstands rain with a woman standing next to each other,2
neu_317.jpg,A lot of soldiers with guns running in order,2
neu_318.jpg,"Soldiers saluting, holding guns and raising flags are marching in a relaxed line",2
neu_319.jpg,Elderly people at the long table are eating,1
neu_32.jpg,One of the people who gathered has opened his mouth and looked somewhere,1
neu_320.jpg,"While many people gather, a man wearing a check shirt pushes his right hand up",1
neu_321.jpg,A large number of people gather in places like stadium seats and watch something while spreading flags and applauding,1
neu_322.jpg,Several people are sitting in seats with country name plates using earphones etc. and participating in the conference,1
neu_323.jpg,Several people are in the staircase and check or write materials at the desk.,1
neu_324.jpg,Many soldiers are parade in an orderly manner in front of a large crowd,2
neu_325.jpg,Five students gathered in one corner of the hallway are all watching the same thing,2
neu_326.jpg,Multiple students are scattered around the classroom and learning with tablets,1
neu_327.jpg,Four people in a row on the wall are doing aerial yoga,2
neu_328.jpg,About 5 people arrived at the long desk with the black crosses lined up and are going to the conference,2
neu_329.jpg,A large number of people gather in the staircase seats and the standing space behind.,1
neu_33.jpg,Priests and people in black suits gather around a portrait of a person with a crown,1
neu_330.jpg,A white-haired lady in a blue trainer tied her lips and looking somewhere,1
neu_331.jpg,About 5 people arrived at the long desk with the black crosses lined up and are going to the conference,2
neu_332.jpg,Numerous female soldiers in skirts are marching in an orderly manner,2
neu_333.jpg,"In front of a large number of soldiers filling up the seats, other soldiers are marching in a line.",2
neu_334.jpg,Soldiers in camouflage with guns marching orderly,2
neu_335.jpg,Many soldiers are in order,2
neu_336.jpg,"Before many important people watch, soldiers dressed in camouflage clothes marched orderly",2
neu_337.jpg,Four people are sitting and meditating on a yoga mat,2
neu_338.jpg,A lot of soldiers who have raised their chins are marching orderly,2
neu_339.jpg,A woman in black standing next to a man in whitish clothing is looking down diagonally,2
neu_34.jpg,A large number of people gather in a wide church in a mysterious state,1
neu_340.jpg,"Five people stand separately on the left and right across the entrance of the building, holding placards and flyers",2
neu_341.jpg,A man wearing an apron is eating food,2
neu_342.jpg,Three women line up with a message board in front of the building,2
neu_343.jpg,Three women line up with a message board in front of the building,2
neu_344.jpg,There are people standing in front of the building with flyers and message boards,2
neu_345.jpg,People standing in front of the building are spreading the Zimbabwe flag,2
neu_346.jpg,Three women line up with a message board in front of the building,2
neu_347.jpg,Two black men with message boards are standing in front of the banner on the fence,2
neu_348.jpg,Two black people with message boards are standing in front of the building,2
neu_349.jpg,Three women line up with a message board in front of the building,2
neu_35.jpg,One of the black priests preaching with a microphone in one hand,2
neu_350.jpg,Three black people are standing with message boards and leaflets across the entrance of the building,2
neu_351.jpg,Three of the people in front of the building are standing with a message board,2
neu_352.jpg,Many elderly people are seated at each of multiple long desks.,2
neu_353.jpg,Two black men with message boards are standing in front of the banner on the fence,2
neu_354.jpg,A spear man is hugging a woman wearing a purple hijab from behind,3
neu_355.jpg,Four business people are having a meeting in a compact meeting space,2
neu_356.jpg,Four lessons and a trainer are practicing yoga with a yoga mat on the beach,2
neu_357.jpg,Children wearing several types of national costumes are lined up in different costumes,2
neu_358.jpg,"Many people lie on their backs in a circle, especially with multiple instruments and players.",2
neu_359.jpg,A man with a black hat and a woman who hides her face in a red stall stand side by side,2
neu_36.jpg,Boy is writing something with chalk on blackboard,1
neu_360.jpg,Several people at the desk are checking documents,1
neu_361.jpg,Several people are dancing inside the room with the lights down,1
neu_362.jpg,A man in a light-colored suit shakes hands with one of the men in gray suits in front of him,2
neu_363.jpg,Two old ladies next to each other at the long table are talking,2
neu_364.jpg,Several people have yoga poses,2
neu_365.jpg,5 men sitting roughly side by side,1
neu_366.jpg,Nearly 20 people are doing yoga on the outdoor grass,2
neu_367.jpg,Dozens of people are sitting alongside a small boat,1
neu_368.jpg,Numerous female soldiers in skirts are marching in an orderly manner,2
neu_369.jpg,"In a staircase classroom where students sit sparsely, one student is prone by throwing both hands forward",1
neu_37.jpg,One of the black priests preaching with a microphone in one hand,2
neu_370.jpg,Dozens of people gathered in the audience listening to the speech of a man standing on the podium,1
neu_371.jpg,"Many men and women gather near the entrance of the building, standing and sitting",2
neu_372.jpg,More than 20 children and teachers are lined up in 4 rows in front of the blackboard for taking pictures,2
neu_373.jpg,About 20 schoolgirls are studying at their desks in the classroom.,1
neu_374.jpg,People with apron are lined up along a table with several kinds of dishes containers,1
neu_375.jpg,Many people sit in the seats in places like small halls and look at the same person somewhere,1
neu_376.jpg,Black men in semi-nude national costumes are taking steps to play along with the drum,2
neu_377.jpg,Dozens of people surround a fire that has been burned indoors for something like a ritual,3
neu_378.jpg,Many civilians parade while playing musical instruments while ordinary people watch along the roadside.,2
neu_379.jpg,Soldiers lined up across a wide street marching in numerous rows,2
neu_38.jpg,A woman with a microphone is speaking in front of many audiences sitting in lined pipe chairs,1
neu_380.jpg,Five men are posing each time holding a musical instrument or sitting,2
neu_381.jpg,Many people hang out on the street where several stores open.,1
neu_382.jpg,Two men with microphones are doing duets with crossed shoulders,2
neu_383.jpg,Many soldiers carrying flags are marching side by side,2
neu_384.jpg,Soldiers lined up next to the installed battery,2
neu_385.jpg,People wearing apron and transparent gloves line up side by side across the table where they put their dishes.,2
neu_386.jpg,One of the children who sits in the classroom raises their hands,1
neu_387.jpg,A black-haired woman and an orange-haired man all look the same,1
neu_388.jpg,Many soldiers with guns in one hand are marching orderly,2
neu_389.jpg,A woman standing between two men sitting on a couch is twisting her hips against her ear,2
neu_39.jpg,A man in an old suit is earing something to a man wearing glasses,2
neu_390.jpg,Five women in differently designed pink-based outfits are lined up in each pose.,2
neu_391.jpg,Several people are sitting on the staircase in front of the building,2
neu_392.jpg,Soldiers wearing sunglasses and guns are all looking up diagonally.,2
neu_393.jpg,About 20 people gathered with placards etc.,2
neu_394.jpg,A man standing behind a woman who ties her lips with her hands on her shoulders and waist,3
neu_395.jpg,Several people wearing an apron are lined up side by side along a table with pots and jars with dishes.,2
neu_396.jpg,A man with black hair and a man with gray hair are talking,2
neu_397.jpg,Eight shirtless boys and men gathered in one place with arms that protrude like a circle with a spirited face,2
neu_398.jpg,Two men wearing Harisen-like decorations on their heads swing their right foot up to the height of their heads so as to drop them,2
neu_399.jpg,"In the facility where chairs are arranged, several people are free to talk and operate smartphones.",1
neu_4.jpg,"In a crowded exhibition hall, a woman wearing a striped shirt is holding a smartphone and introducing it.",0
neu_40.jpg,Three young men are sitting in the tent with their knees,2
neu_400.jpg,Several people are walking on a sloping road in the rain,1
neu_401.jpg,So many people are probably gathering for a demo,1
neu_402.jpg,No tie men are walking leading several people in national costumes,2
neu_403.jpg,Dozens of people are taking yoga lessons on the outdoor grass,2
neu_404.jpg,A man wearing a beige polo shirt looks at a woman who has her hair together,1
neu_405.jpg,Several women are doing yoga poses indoors,1
neu_406.jpg,Many senior citizens arrive at long desks with snacks and drinks,2
neu_407.jpg,"An old woman in a yellow sari sits on a chair beside a bed in which a person wearing a red shirt lies, and has dropped her eyes on the paper she laid on the bed",2
neu_408.jpg,Several soldiers who sash pass in front of many soldiers in line.,2
neu_409.jpg,"While crowded with people, a man wearing sunglasses is holding a newspaper with one hand",2
neu_410.jpg,"Among the children who sit in the classroom, one male child stands up with his lips sharpened",1
neu_411.jpg,Several children sitting at the table are looking up,2
neu_412.jpg,The majority of students sitting in the classroom are raising their hands well,1
neu_413.jpg,"The front row is seated on a rug and the back row is seated on a chair, attracting many people.",2
neu_416.jpg,Standing side by side with seven children so that one man supervises,1
neu_417.jpg,People with apron lined up on long desks with jars with dishes lined up with tongs,2
neu_418.jpg,A woman sitting on the couch watches a boy sitting on the carpet and a crying girl with an angry face,1
neu_419.jpg,Two girls wearing red hats stand in a corner of the street where demonstrators gather.,2
neu_42.jpg,Many people are demonstrating with red placards and Vietnamese flags in the rain,2
neu_420.jpg,Many people are sitting in the seat of a church,1
neu_421.jpg,Many soldiers lined up with sabers and flags and marched orderly,2
neu_422.jpg,Three men and women gather together in a relaxed state,3
neu_423.jpg,Several students are seated in the classroom seat,1
neu_424.jpg,Daughter and mother are sleeping next to each other,2
neu_425.jpg,Couple in dressed national costumes are sitting in a luxurious chair facing the camera,2
neu_426.jpg,Six children equipped with toy swords and shields have their own weapons,1
neu_427.jpg,Three players with silver medals hanging around their necks lined up in a crawling or frightening face,2
neu_428.jpg,"Two women at a simple table point to the same person, and a woman standing in front of them looks back",2
neu_429.jpg,"Among the gathered people, a man wearing an American flag hat is waving a yellow flag with one hand",1
neu_43.jpg,A man in a black coat is going to shoot something on his smartphone,1
neu_430.jpg,"In a classroom, two men in uniforms like police officers are giving lectures to several students",1
neu_431.jpg,Mother holding baby with pacifier in her chest,2
neu_432.jpg,A black woman is showing a placard to two men,2
neu_433.jpg,Several people are demonstrating with placards and flyers,2
neu_434.jpg,A large number of soldiers marching in order,2
neu_435.jpg,Many black people are gathered against the backdrop of many tents scattered in the lowlands.,1
neu_436.jpg,"More than 20 people are scattered on the lawn, sitting cross-legged and sitting and meditating",2
neu_437.jpg,A man in a blue sweater is reaching out to a man who heads to the desk next door to provoke,1
neu_438.jpg,More than 10 women in swimsuits with their whole body dyed in reddish brown stand together,2
neu_439.jpg,An old man wearing a striped jacket lifts something like a belt with his right hand,0
neu_44.jpg,Several people are trying to shoot something on their smartphone,0
neu_440.jpg,A man in a blue check shirt is swinging up two scarves next to a woman riding a horse,1
neu_441.jpg,A woman in a blue jacket is dropping her eyes on a tablet,1
neu_442.jpg,Many people are gathering,2
neu_443.jpg,Many people are demonstrating by spreading banners and holding placards.,2
neu_444.jpg,One black woman from a demonstrator looks back somewhere,2
neu_445.jpg,People arrive at a large oval table centered in a donut shape and attend a meeting,2
neu_446.jpg,All the police officers standing side by side raise their right hand to face height,2
neu_447.jpg,Nearly 20 people are sitting at desks in the classroom and taking tests,1
neu_448.jpg,Many women are lined up in front of men dressed in gray,1
neu_449.jpg,"More than ten people, including children, are walking on the street at night",1
neu_45.jpg,A man wearing a bib is pouring water from below,1
neu_450.jpg,Men in uniforms ring bells and bells to follow women who sing with a microphone,2
neu_451.jpg,"Three medalists of gold, silver and bronze stand on the podium",1
neu_452.jpg,Seven business people surrounding the round table are teleconferencing with people from other sections,2
neu_453.jpg,5 people are meeting around the desk,2
neu_454.jpg,Two men wearing helmets stand next to each other on sand as far as they can see,2
neu_455.jpg,Two soldiers in camouflage clothing are entangled with people who raised their arms so that they pointed the camera or scrambled,2
neu_456.jpg,A black man in a suit is looking forward somewhere diagonally,1
neu_457.jpg,Six business people surrounding the desk are discussing,2
neu_458.jpg,A man in a white jacket is comforting by turning his hand to the waist of a crying man,2
neu_459.jpg,Soldiers with bayonet with a white flag at the tip are marching,2
neu_46.jpg,An elderly runner wearing a bib is hydrating with 3 plastic cups,2
neu_460.jpg,Men in uniforms ring and sing bells and bells to follow women who sing with a microphone.,2
neu_461.jpg,More than 10 people around the conference table are listening to the speaking male valve,2
neu_462.jpg,Mother crawls a baby sleeping on her back on her bed,2
neu_463.jpg,6 young men and women are doing yoga,2
neu_464.jpg,Many soldiers dressed in camouflage are marching orderly,2
neu_465.jpg,"Many soldiers are marching in order, with three salutes saluting at the top.",2
neu_466.jpg,Soldiers wearing number bib numbers on their chests are marching in order.,2
neu_467.jpg,A large number of business people meet and talk freely.,1
neu_468.jpg,Many people are burying a large bridge and demonstrating,1
neu_469.jpg,Men in suits escorted by many police officers are surrounded by people who turn their cameras,1
neu_47.jpg,A woman with long hair is starting to make sweets for an old woman,2
neu_470.jpg,Children sit at long desks arranged in two rows in an elongated room and draw something in the sketchbook,1
neu_471.jpg,A man in a wheelchair who arrived at a table is chatting between uniformed soldiers,2
neu_472.jpg,"In a dark room, 6 children look at what the projector projects",2
neu_473.jpg,About 30 girls are lined up in three rows between sisters standing on the left and right and are taking a commemorative photo,2
neu_474.jpg,A woman surrounded by many microphones and cameras raises her hands with a smile,1
neu_475.jpg,Standing soldiers wearing three camouflage clothes with guns,2
neu_476.jpg,"People are gathering, applauding and talking in places like stadium seats in the stadium",1
neu_477.jpg,People have a videoconference,0
neu_478.jpg,A man in blue clothes surrounded by many people including military personnel straddles a bicycle,1
neu_479.jpg,Female soldiers with guns are lined up side by side,2
neu_48.jpg,Three black men and women are looking at different people,1
neu_480.jpg,A black man in a suit with sash and ornaments has a thin open mouth,1
neu_481.jpg,"Many soldiers marched in orderly order, with soldiers raising flags at the top.",2
neu_482.jpg,Men and women at the party table are talking,2
neu_483.jpg,Soldiers wearing white military uniforms are marching in order.,2
neu_484.jpg,Many female soldiers wearing skirts are marching orderly,2
neu_485.jpg,A large number of soldiers holding a set like a backpack in front of the body are lined up,2
neu_486.jpg,Many riot crews with batons line up in order and guard the subway premises,2
neu_487.jpg,Two police officers are restraining the arm of a man wearing a trainer from both sides,2
neu_488.jpg,Many spectators are packed in the stadium seats and watching something,1
neu_489.jpg,Many soldiers with large weapons line up in order and marching to run,2
neu_49.jpg,A large number of people with more than half of those with dirty faces gathered,1
neu_490.jpg,Multiple people are participating in the demo,2
neu_491.jpg,"Among the people in black clothes gathered, a woman with a trace of tears has a stunned face with a cup in one hand",1
neu_492.jpg,Several people marching slowly along the street,1
neu_493.jpg,Many people are marching on the streets of the building.,2
neu_494.jpg,A girl with a placard stands on the street at night,1
neu_495.jpg,The mother is taking part in the demonstration with two children left and right,2
neu_496.jpg,Demonstration with hands raised so that most people will surrender,2
neu_497.jpg,A black man with a black cap looks somewhere with a serious look,2
neu_498.jpg,A black hat man stands in front of a black man with a writing instrument to write down something,2
neu_499.jpg,An old lady wearing glasses is trying to process something she has,1
neu_5.jpg,A female staff holding a tablet is showing the screen to a man with his arms crossed,2
neu_50.jpg,There are so many people on the street corner,1
neu_500.jpg,"Several people line up along the handrail that surrounds the atrium, and they are messing around and holding their smartphones.",1
neu_501.jpg,Free standing and sitting so that multiple people wait for something in the open space,1
neu_502.jpg,"Among the people gathered on the street corner, a woman is holding a camera somewhere",1
neu_503.jpg,Many people participate in the buffet party,2
neu_504.jpg,Multiple police officers guard outdoors at night,1
neu_505.jpg,Several people are standing with message boards,2
neu_506.jpg,"At night, two women are sitting with a message board in a planting cage",2
neu_507.jpg,Many people are participating in the demonstration,2
neu_508.jpg,Men marching in the city,2
neu_509.jpg,"At night, a woman with a placard and a woman with a spear stand side by side",2
neu_51.jpg,About 10 people hang out under the store tent.,2
neu_510.jpg,A child with a hood with ears stands in front of a woman wearing a hat with a message board,2
neu_511.jpg,Many people participate in demonstrations with placards,2
neu_512.jpg,The baby is held by an adult,3
neu_513.jpg,Three women are walking together with a curtain with a message,2
neu_514.jpg,Many people gather for a demonstration in front of a building with Ionian columns.,1
neu_515.jpg,Many people are participating in the march,2
neu_516.jpg,"Many people gather, especially women with microphones",1
neu_517.jpg,"People line up on the lined candles, kneeling together, worshiping hands together, or trying to install new candles.",2
neu_518.jpg,People are marching on the promenade with a relative margin,2
neu_519.jpg,People including children are marching,2
neu_52.jpg,Many people are gathering on the street corner,1
neu_520.jpg,People are marching along the roadway while holding their message boards or raising their hands to surrender,2
neu_521.jpg,A black man next to a woman with a hat puts her hand in her pocket and looks to somewhere,1
neu_522.jpg,Standing quietly as if several people are waiting for something,1
neu_523.jpg,A child in yellow-green clothes clings to the back of a boy in black clothes alongside a girl in red clothes,2
neu_524.jpg,Multiple people are standing on the floor waiting for something,1
neu_525.jpg,Several people including children are participating in the demonstration,2
neu_526.jpg,Many people are participating in the demonstration,2
neu_527.jpg,"Many people, including children, are gathering for a demonstration",2
neu_528.jpg,Soldiers with guns marching in order,2
neu_529.jpg,"Four people line up with message boards, etc., showing protest",2
neu_53.jpg,"As people gather, men in red wear stare at somewhere with a light smile",2
neu_530.jpg,Several people with placards are marching around,2
neu_531.jpg,"A large number of people gather for demonstrations, raising their hands and raising placards",1
neu_532.jpg,People with placards gathered under the streets at night,2
neu_533.jpg,Several people are participating in demonstration activities,2
neu_534.jpg,Nearly half of the people are children,1
neu_535.jpg,Several people are standing in a circle in a place like a park beside the roadway,1
neu_536.jpg,A woman in a purple jacket with a smartphone and a woman in a navy down are talking face-to-face,2
neu_537.jpg,Demonstration of the park with both hands raised so that most people will surrender,1
neu_538.jpg,A partly pink-haired woman has a message board,2
neu_539.jpg,Three men and women sitting side by side,1
neu_54.jpg,"As women gather, one of the women rubs somewhere and has tight lips",1
neu_540.jpg,Orderly soldiers raise their left hand diagonally upward,2
neu_541.jpg,A short man in a dark gray suit has a bouquet,2
neu_542.jpg,"There are 7 or 8 people scattered on the dirt road, and several people carry or carry firewood.",1
neu_544.jpg,A group of men and women are walking hand in hand while demonstrators are scattered.,2
neu_545.jpg,Several women and two children in hijab are sitting on a carpet,2
neu_546.jpg,An orange wear instructor explains something to five students sitting on a yoga mat,2
neu_547.jpg,Multiple people gather at night with a placard,2
neu_548.jpg,Several people each lie on their mats and are doing exercises to raise one leg,2
neu_549.jpg,Many people gather for a demonstration at night,1
neu_55.jpg,"As people gather, people wearing caps with small propellers stare at somewhere",1
neu_550.jpg,Many people gather for a demonstration at night,2
neu_551.jpg,Various people are seated in cinema seats,1
neu_552.jpg,Three black people with placards walking side by side on the lawn,2
neu_553.jpg,Several people are marching in the city,2
neu_554.jpg,Many people gather for demonstrations in a large place like a park,2
neu_555.jpg,People with messaged paper marching on the boardwalk,2
neu_556.jpg,Several children are trying to grab something,1
neu_557.jpg,"Several people have gathered, including those with placards",2
neu_558.jpg,A black man in a black coat is trying to take a pen cap,2
neu_559.jpg,A woman wearing a cardigan is speaking into the podium microphone,1
neu_56.jpg,Two newborns are lined up by each adult,1
neu_560.jpg,A group of people who have something in their hands,1
neu_561.jpg,People with leaflets with messages are demonstrating,2
neu_562.jpg,People are standing on the street at night and protesting,2
neu_563.jpg,A woman holding a baby with a hug is talking to an elderly woman standing across the table,2
neu_564.jpg,Several people lean against the transparent enclosure in the atrium and look down on something,1
neu_565.jpg,"Of the people who are taking the exam in the classroom, a woman in a pink jacket is lying on her desk with her forearm lying down",1
neu_566.jpg,Several students are taking tests at their desks in the classroom,0
neu_567.jpg,Hijab women with children are sitting side by side,2
neu_568.jpg,Two men in suits sitting next to each other are having a conversation,2
neu_569.jpg,Several students are taking tests at their desks in the classroom,0
neu_57.jpg,Many soldiers line up and salute,2
neu_570.jpg,12- and 3-year-old children wearing thick clothes are participating in the demonstration with message boards,2
neu_571.jpg,"While various people are sitting and standing, a lot of police officers wearing helmets are scattered",2
neu_572.jpg,Four women in matching black T-shirts stand side by side behind the conference desk,2
neu_573.jpg,Two of the people who seem to be athletes are standing side by side at a large stadium.,2
neu_574.jpg,"People wearing matching shirts, including children, are sitting along the building\'s exterior walls.",2
neu_575.jpg,Demonstrations are gathering on the street of the building,2
neu_576.jpg,"About 10 people, including children, are gathering near the fence.",1
neu_577.jpg,"Dozens of people, mostly hats, gather around a monument",2
neu_578.jpg,A woman and a few children are sitting on the floor.,2
neu_579.jpg,Many people are participating in the demonstration,1
neu_580.jpg,"Many people gather and line up in about 3 rows, showing a message board and raising both hands",2
neu_581.jpg,"Several women are doing some enlightenment activities, such as ringing a tambourine or raising a message board",2
neu_582.jpg,A few short men are walking in the same direction while several police officers are walking as security activities.,1
neu_583.jpg,Many soldiers line up with guns and parade to run,2
neu_584.jpg,People marching on the sidewalk along the trees,2
neu_585.jpg,People are marching on the sidewalk and its side,2
neu_586.jpg,Five children taking classes raise their hands,0
neu_587.jpg,Dozens of people are lined up in a row on the stairs in front of the building entrance and are taking a commemorative photo,2
neu_588.jpg,"Many people gather and line up in about 3 rows, showing a message board and raising both hands",2
neu_589.jpg,Several children stand up and sit down and are narrow and crowded,1
neu_59.jpg,There are many people who have placards and hold cameras and smartphones.,2
neu_590.jpg,A woman in a brown base dress and a man in the same fabric jacket care about something below,2
neu_591.jpg,Mother hugging girl,3
neu_592.jpg,"In the classroom, three boys are each standing on a tall desk",1
neu_593.jpg,A woman in a white cloak straddles Hakuba,1
neu_594.jpg,A woman with short hair in front of the microphone is pinching her mouth with a serious face,1
neu_595.jpg,A woman in sunglasses and a straw hat holds a message board on her chest with one hand,1
neu_596.jpg,"Some of the people gathered in the room stood up excitedly, raising their hands and sharpening their mouths",1
neu_597.jpg,"Of the five or six people in black shirts side by side, one man is holding a microphone and raising a fist",2
neu_598.jpg,A man in a dark suit stands with his hands on his hips in front of a large group of people,1
neu_599.jpg,People have the same leaflet with photos and are protesting,2
neu_6.jpg,Business people in suits gathered are talking,2
neu_60.jpg,People wearing matching red shirts are walking down from the airplane lap,2
neu_600.jpg,Two children in line pick something and eat,2
neu_601.jpg,A woman with an orange cloth on her head stands in front of police officers,1
neu_602.jpg,Boy soldiers in camouflage clothing line up in a row,2
neu_603.jpg,"Many soldiers marched in order, raising their legs high",2
neu_606.jpg,Four men and women are training with barbells and dumbbells,2
neu_607.jpg,"Dozens of soldiers form a parade and parade, with several soldiers with flags at the head.",2
neu_608.jpg,Many soldiers in camouflage clothing are marching in order,2
neu_609.jpg,A large number of soldiers parade in front of a large audience.,2
neu_61.jpg,"In front of the wall where the poster is stretched, a woman who only showed her forehead and eyes is complaining with the microphone",1
neu_610.jpg,Dozens of adults are lined up to protect their children,1
neu_611.jpg,A man wearing an American flag hat is raising a yellow flag with his right hand,1
neu_612.jpg,A black woman sitting in a chair is staring at her baby,2
neu_613.jpg,A black woman drowning in the wall is looking at her baby,2
neu_614.jpg,Three boys staring at something from the shadow,2
neu_615.jpg,Many people gather in the city and raise flags,2
neu_616.jpg,"While a large number of people with flags gather, one man raises a smoke cylinder",2
neu_617.jpg,Several people are gathering for a demonstration,2
neu_618.jpg,Demons are gathered under the fence with a message curtain,2
neu_619.jpg,A woman standing behind the camera or a man wearing headphones looks back,1
neu_62.jpg,A man and a woman who covered the whole body exchange heavy luggage.,2
neu_620.jpg,"A group of people, including two in a wheelchair, gather to draw a semicircle",2
neu_621.jpg,Multiple people are gathering and pointing in the same direction,2
neu_622.jpg,Demonstrations are gathering on the path between the lawns,2
neu_623.jpg,"Among the demonstrators who gathered before the big banner, a black woman was talking about something on the microphone.",2
neu_624.jpg,Demons are marching relatively well on the sidewalk.,2
neu_625.jpg,The demonstrators are marching along a road separated from the road by a color cone.,2
neu_626.jpg,Five people are practicing yoga in the central part of the conference room with long desks in a U shape,2
neu_627.jpg,Three women each stretching their neck on a yoga mat,2
neu_628.jpg,"A large number of soldiers lined up in order, marching with their feet raised",2
neu_629.jpg,Several police officers are riding a white bike,2
neu_63.jpg,Men are delivering packages to Islamic women in line,1
neu_630.jpg,Four men hang out in a room full of life,1
neu_631.jpg,One of the few black people gathered has a banknote that was split in half with the left and right hands.,2
neu_632.jpg,A couple of couples sit side by side on the couch and look down at something at their husband\'s hand,2
neu_633.jpg,A couple of couples sitting side by side on the couch are looking at a computer on their lap,3
neu_634.jpg,My wife with a horizontal tablet is talking to her husband who messes with the smartphone sitting next to him,3
neu_635.jpg,Dozens of people are taking a written test in a classroom with two examiners,0
neu_636.jpg,A couple of couples are looking at the computer screen,2
neu_637.jpg,"For the commemorative photo, about 30 people are lined up in front of the round table in two rows, standing in the front row and standing in the rear row",2
neu_638.jpg,A large man with a whiteboard on his back is giving some lectures to his students,1
neu_639.jpg,Many female soldiers wearing skirts are marching in order,2
neu_64.jpg,Three boys wearing matching red uniforms are grouped for photography,2
neu_640.jpg,A man with his left arm standing next to a man wearing a check shirt is talking about something with a microphone in his right hand.,2
neu_641.jpg,Old woman sitting with baby on knees,2
neu_642.jpg,Seven people who arrived over the long desk are holding a conference,1
neu_643.jpg,Many children gathered and closed their eyes and prayed together,2
neu_644.jpg,Around 10 people are at the conference table,2
neu_645.jpg,Most of the people gathered with musical scores point their eyes to the same direction somewhere,2
neu_646.jpg,A soldier in camouflage clothing stands with a gun,2
neu_647.jpg,Military men in camouflage clothing are marching in a line,2
neu_648.jpg,A man is about to give a lot of applause,1
neu_649.jpg,Several people with children and luggage are walking through desolate rocks and sand,1
neu_65.jpg,Three boys wearing matching red uniforms are grouped for photography,2
neu_650.jpg,A woman wearing a blue long jacket is walking with a flag among many eyes from the audience seats,1
neu_651.jpg,A woman wearing something like a crown stands upright and has another woman helping her get ready from behind,1
neu_652.jpg,Five people in a row are in a pose with their arms raised by dropping their hips like a fork.,2
neu_653.jpg,An elder bearded man is sitting on a chair in front of two women,2
neu_655.jpg,Several people meet at the corner,2
neu_656.jpg,Three women practice yoga in the trees,2
neu_657.jpg,More than 20 people gathered in the open space are training,1
neu_658.jpg,There are many people who fill the seats,1
neu_659.jpg,A policeman is reaching out to the back of a man wearing a cap,1
neu_66.jpg,A girl held by a niece\'s man is turning his gaze somewhere,2
neu_660.jpg,"In front of the instructor, a row of female soldiers marched with their feet raised",2
neu_661.jpg,"Along with parents, four children, large and small, are sitting beside a UN tent at UNHCR",2
neu_662.jpg,A man in a black shirt spreads his arms with a message tube,1
neu_663.jpg,5 women doing yoga meditation,2
neu_664.jpg,A large number of people gathered together to surround a black-haired man with an elbow on the shoulder of a man,1
neu_665.jpg,Blond man dives on his back over many enthusiastic audiences,1
neu_666.jpg,Many camouflage soldiers marching with guns,2
neu_667.jpg,The bride and groom in gorgeous wedding costumes face each other and take each other\'s hands,2
neu_668.jpg,Several men in uniform outfits line up with smoked containers and are performing some ritual,2
neu_669.jpg,A man hugs a woman wearing a knitted cap,3
neu_67.jpg,Several guests arrive at one of the round tables in a room with limited proof.,2
neu_670.jpg,Many soldiers carrying red flags are marching in order.,2
neu_671.jpg,"Several people sit down waiting for something, including children and adults with infants",2
neu_672.jpg,The father is looking into the paper on which the little daughter writes something,2
neu_673.jpg,Two women with the same emblem are standing,2
neu_674.jpg,A pair of men and women are kissing,3
neu_675.jpg,"Dozens of people, mainly black people, are holding hands and making big circles",2
neu_676.jpg,Many elderly people sit side by side in the audience seats and appreciate something,2
neu_677.jpg,"Many people pray with hands together, including those in orange clothes that look like priests",2
neu_678.jpg,"A family of six is holding hands around the table, hanging their heads and praying",3
neu_679.jpg,People are demonstrating by raising their hands or holding placards,2
neu_68.jpg,Two girls who meet each other are looking in different directions,2
neu_680.jpg,Five soldiers in camouflage clothes stand beside a simple hut,1
neu_681.jpg,Several people are walking in the dark,1
neu_683.jpg,"Many soldiers are marching, starting with one soldier.",2
neu_684.jpg,Seven people who seem to be family members gather together for photography.,2
neu_685.jpg,Muddy dirty half-naked men are posing,2
neu_687.jpg,A woman and a man are each lifting a barbell,2
neu_688.jpg,A woman and a man are each lifting a barbell,2
neu_689.jpg,Several men and women with gloves are brave for exercise,2
neu_69.jpg,A man with a ceremonial make-up and costume is standing to show off his sword,1
neu_690.jpg,There are many people who join hands and offer prayers,1
neu_691.jpg,A tall black man is pointing a microphone at a female interviewer,1
neu_692.jpg,A tall black man is pointing a microphone at a female interviewer,1
neu_693.jpg,One woman and two men are lined up,1
neu_694.jpg,"In the forest, people carrying knapsacks are checking something in a circle",1
neu_695.jpg,"Children are free to sit at desks, sit on the carpet, open books, etc.",1
neu_696.jpg,"Inside the room, decorated like a small Buddha, people lined up in back-to-back rows form Zazen",2
neu_697.jpg,A black woman wearing a necklace is listening to the conversations of the women behind,1
