dataset,id,content
Train,291_2.mp4,腕にタトゥーを入れた男性が、ダンスレッスン生らに何か説明している
Train,291_3.mp4,説明を終えた講師のダンサーが、実践開始の合図を発している
Train,291_4.mp4,講師のダンサーが、手本を見せながら生徒に説明している
Train,291_5.mp4,講師のダンサーが、デモを行いながら生徒に振りつけの説明をしている
Train,291_6.mp4,ダンス講師の男女が、実演しながら生徒らにレッスンを行っている
Train,291_7.mp4,ダンス講師が、フロアの中心で、生徒らに指示を出している
Train,291_8.mp4,男性ダンサーが、女性ダンサーの導き方を実践して見せている
Train,291_9.mp4,ダンスの講師らが、レッスン生らに手本を見せて説明している
Train,293_1.mp4,マイクを持った男性が、何かスピーチしている
Train,293_2.mp4,マイクを持った女性が、手振りを交えながら何か発言している
Train,293_3.mp4,マイクを持った女性が、別の女性を呼び寄せている
Train,293_4.mp4,人々が、マイクを持った女性と、その肩を抱き寄せる女性に、拍手を送っている
Train,295_1.mp4,白髪交じりの男性が何か説明しながら、後ろ向きで歩いて見せている
Train,295_10.mp4,白髪交じりの男性が、赤いベストの女性の発言に、手振りを交えながら答えている
Train,295_11.mp4,白髪交じりの男性が、赤いベストの女性に、何かを説明しながら実演して見せている
Train,295_12.mp4,白髪交じりの男性が身振りを交えながら、赤いベストの女性に何か説明している
Train,295_13.mp4,体育館のような施設で、白髪交じりの男性が、集まった人達に何か説明している
Train,295_14.mp4,白髪交じりの男性が、髪を一つにまとめた女性の実演にダメ出ししている
Train,295_15.mp4,白髪交じりの男性が、髪を一つにまとめた女性に指導を行っている
Train,295_16.mp4,白髪交じりの男性が、髪を一つにまとめた女性に、何か指導している
Train,295_17.mp4,白髪交じりの男性が、居並ぶ受講者に向かって、何か説明している
Train,295_2.mp4,白髪交じりの男性が、手振りを交えながら、よく通る声で何か説明している
Train,295_3.mp4,縞模様のシャツを着た女性が、男性の説明を聞きながら、何かの準備を進めている
Train,295_4.mp4,縞模様のシャツの女性が、男性の指示で歩き始めている
Train,295_5.mp4,白髪交じりの男性が何かの指導を行っている
Train,295_6.mp4,白髪交じりの男性が、女性のウォーキングを褒めている
Train,295_7.mp4,白髪交じりの男性が、赤いベストの女性に何か指導している
Train,295_8.mp4,白髪交じりの男性が、手で何か示したりしながら説明している
Train,295_9.mp4,白髪交じりの男性が犬用リードを赤いベストの女性に手渡しながら何か指示している
Train,296_1.mp4,インストラクターの女性が、多くのレッスン生の前でスタンバイしている
Train,296_2.mp4,多数のレッスン生が、インストラクターを真似てダンスしている
Train,296_3.mp4,多くのレッスン生がダンスの振り付けを練習している
Train,296_4.mp4,ほとんどのレッスン生が、体を動かしながらダンスレッスンをしている
Train,296_5.mp4,インストラクターの女性が生徒たちの前で手本を見せている
Train,296_6.mp4,インストラクターの女性が、生徒たちの前で手本を見せながらレッスンを行っている
Train,296_7.mp4,インストラクターの女性が、前方のレッスン生達を座らせて、後列のレッスン生に踊らせている
Train,296_8.mp4,インストラクターの女性が、後列のレッスン生達を指導している
Train,296_9.mp4,多数のレッスン生が、インストラクターと声を合わせてカウントしながらダンスレッスンしている
Train,300_1.mp4,グレーのタンクトップの男性が、インタビューに答えている
Train,300_10.mp4,マイクを持った男性が、少々強引にインタビューを進めている
Train,4_1.mp4,女性が、隣り合って座る二人の男女に自己紹介をしている
Train,4_2.mp4,二人の男女に挟まれて座る女性が自己紹介をしている
Train,4_3.mp4,男性が、隣り合って座る二人の女性に自己紹介をしている
Train,4_5.mp4,女性が、隣り合って座る二人の男女に意見を述べている
Train,4_6.mp4,二人の男女に挟まれて座る女性が質問に答えている
Train,4_7.mp4,二人の男女に挟まれて座る女性が意見を述べている
Train,4_8.mp4,女性の話を聞いた、彼女の両隣に座る男女が、うなずきあっている
Train,4_9.mp4,意見を聞かれた男性が、隣り合って座る二人の女性に話をしている
Train,4_10.mp4,男性が、隣り合って座る二人の女性に話をしている
Train,4_11.mp4,女性が口元に左手を当てながら、隣り合って座る二人の男女に向かって話をしている
Train,4_12.mp4,隣り合って座る三人の男女が、手振りを交えながら和やかに話をしている
Train,4_13.mp4,女性がリーダーシップをとりながら、隣り合って座る二人の男女に向かって話をしている
Train,4_14.mp4,女性が、隣り合って座る二人の男女に向かって話をしている
Train,4_15.mp4,男性が、隣り合って座る二人の女性に意見を述べている
Train,4_16.mp4,男性が、隣り合って座る二人の女性に向かって話をしている
Train,4_17.mp4,二人の男女に挟まれて座る女性が質問に答え、意見を述べている
Train,4_18.mp4,二人の男女に挟まれて座る女性が手振りを交え、意見を述べている
Train,4_19.mp4,女性が、隣り合って座る二人の男女のうち、女性のほうに質問をしている
Train,4_20.mp4,二人の男女に挟まれて座る女性が、PCの画面を見ながら意見を述べている
Train,4_21.mp4,女性の発言に、両隣に座る男女がうなずいたり意見を述べたりしている
Train,4_22.mp4,女性が提示したノートPCの画面を見て、両隣に座る男女が感嘆している
Train,4_23.mp4,隣り合って座る三人の男女が、笑顔を浮かべ和やかに談笑している
Train,4_24.mp4,隣り合って座る三人の男女の中で、女性に問いかけられた男性が意見を述べている
Train,4_25.mp4,男性が、隣り合って座る二人の女性に質問をしている
Train,4_26.mp4,女性が、隣り合って座る二人の男女に向かって意見を述べている
Train,4_27.mp4,隣り合って座る三人の男女のうちの女性が、感嘆の表情を浮かべて話をしている
Train,4_28.mp4,隣り合って座る三人の男女が、観光地について意見を交わしている
Train,4_30.mp4,隣り合って座る三人の男女が、和やかに談笑している
Train,4_31.mp4,隣り合って座る三人の男女が意見を交わしている
Train,4_32.mp4,隣り合って座る三人の男女のうちの女性が、笑み浮かべて話をしている
Train,6_1.mp4,会見の席についた男女四人のうちの男性が、マイクに向かって話をしている
Train,6_2.mp4,会見の席についた男女四人のうちの男性が、手振りを交えて話をしている
Train,6_3.mp4,会見の席についた男女四人のうちの男性が、手振りを交えて真摯に発言している
Train,6_4.mp4,会見の席についた四人の男女のうち、端に座る男性がマイクに向かって話をしている
Train,6_5.mp4,会見の席についた四人の男女のうち、端に座る男性が隣に座る男性にうなずきながら話をしている
Train,6_6.mp4,会見の席についた四人の男女のうち、端に座る男性が手振りを交えて話をしている
Train,6_7.mp4,隣り合って座る二人の男性のうちのひとりが、手振りを交えて話をしている
Train,6_8.mp4,並んで座る二人の男性のうちのひとりが、隣の男性を見つつ、手振りを交えて話をしている
Train,6_9.mp4,並んで座る二人の男性のうちのひとりが、隣の男性を見てうなずきつつ、手振りを交えて話をしている
Train,6_10.mp4,隣り合って座る二人の男性が、交代で、会場内から挙がる質問に答えている
Train,6_11.mp4,会見の席についた四人の男女が、対面する男性の発言に耳を傾けている
Train,6_12.mp4,たくさんの人々が出席する会議で発言を終えた女性が、真剣な表情を浮かべている
Train,6_13.mp4,複数の人々が出席する会議で、前列中央に座る女性が発言している
Train,6_14.mp4,複数の人々が出席する会議で、前列中央に座る女性が手振りを交えて発言している
Train,6_15.mp4,複数の人々が出席する会議で、女性が発言中に別の女性が手を挙げている
Train,6_16.mp4,スーツ姿の男性が会議の場で発言している
Train,6_17.mp4,スーツ姿の男性が、会議の場手振りを交えて発言している
Train,6_18.mp4,スーツ姿の男性が、会議の場で手振りを交えて発言している
Train,6_19.mp4,手振りを交えて発言する男性のとなりで、女性がおちゃらけた表情をしている
Train,6_20.mp4,スーツ姿の男性が、会議の場で手振りを交え真摯に発言している
Train,6_21.mp4,会議の参加者たちが、スーツ姿の男性の発言を聞き笑っている
Train,6_22.mp4,複数の人々が出席する会議で、前列に座る女性が発言している
Train,6_23.mp4,並んで座る二人の男性のうちのひとりが、手振りを交えて話をしている
Train,6_24.mp4,並んで座る二人の男性のうちのひとりが、手振りを交えて話をしている
Train,6_25.mp4,並んで座る二人の男性のうちのひとりが、身振りを交えて話をしている
Train,6_26.mp4,並んで座る二人の男性のうちのひとりが、手振りを多く交え話をしている
Train,6_27.mp4,並んで座る二人の男性のうちのひとりが、手振りを交えて表情豊かに話をしている
Train,6_28.mp4,並んで座る二人の男性のうちのひとりが、手振りを交え真摯に話をしている
Train,6_29.mp4,並んで座る二人の男性のうちのひとりが、手振りを交えて話をした
Train,6_30.mp4,会見で意見を述べる男性を、隣に座る女性が見つめている
Train,6_31.mp4,隣り合って座る男女のうちの男性が、話をしている
Train,6_32.mp4,男性の発言を、隣に座る女性がうなずきながら聞いている
Train,6_33.mp4,並んで座る男女のうちの男性が、マイクの位置を直しつつ話をしている
Train,6_34.mp4,発言する男性の隣で、女性が手元の資料を確認している
Train,6_35.mp4,発言する男性の隣で、女性が手元の資料を見つめている
Train,6_36.mp4,並んで座る男女のうちの男性が、手振りを交えて話をしている
Train,6_37.mp4,男性が話終えた後、隣に座る女性が場内を見渡している
Train,6_38.mp4,会議に参加中の男性が、隣に座る女性のPC画面を見ながら話しをしている
Train,6_39.mp4,会議に参加中の男性が、左手で口元を触りながら発言している
Train,6_40.mp4,会議に参加中の男性が、手振りを交えて話をしている
Train,6_41.mp4,会議に参加中の男性が、こめかみを掻いたり眼鏡を触りながら発言している
Train,6_42.mp4,会議に参加中の女性が、手振りを交えて真摯に話をしている
Train,6_43.mp4,会議に参加中の女性が、手振りを交えて話をしている
Train,6_44.mp4,会議に参加中の女性が、大きな手振りを交えて話をしている
Train,6_45.mp4,会議に参加中の女性が、手振りを交え滔々と話をしている
Train,6_46.mp4,会議に参加中の女性が、手振りを多用し話をしている
Train,6_47.mp4,会議に参加中の女性が、手振りを交え話をしている
Train,6_48.mp4,会議に参加中の女性が、マイクの方に身を寄せて話をしている
Train,6_49.mp4,会議に参加中の女性が、マイクの方に身を寄せ手振りを交えて話をしている
Train,6_50.mp4,会議で発言中の女性が、他の参加者の方向き、気にする素振りを見せた
Train,6_51.mp4,会議に参加中の女性が、マイクの方に身を寄せ手振りを多用し話をしている
Train,6_52.mp4,会議に参加中の女性が、マイクの方に身を寄せ、快活に話をしている
Train,6_53.mp4,会議に参加中の女性が、マイクの方に身を寄せ話をしている
Train,6_54.mp4,会議に参加中の女性が、マイクの方に身を寄せ真摯に話をしている
Train,6_55.mp4,発言中の女性の隣で、別の女性がパソコンの操作をしている
Train,6_56.mp4,会議に参加中の女性が、マイクの方に身を寄せ真剣な表情で話をしている
Train,6_57.mp4,発言する男性の隣で、女性が苦笑いを浮かべながら手元の資料を見ている
Train,6_58.mp4,手振りを交え話す男性を、女性がうなずきながら見つめている
Train,6_59.mp4,男性の発言を、女性がうなずきながら聞いている
Train,6_60.mp4,並んで座る男女のうちの男性が、手振りを多用して話をしている
Train,6_61.mp4,男性の意見を、隣に座る女性が深くうなずきながら聞いている
Train,6_62.mp4,並んで座る男女のうちの女性が、マイクの方に身を寄せて話をしている
Train,6_63.mp4,並んで座る男女のうちの女性が、手振りを交えて話をしている
Train,6_64.mp4,並んで座る男女のうちの女性が、笑みを浮かべながら話をしている
Train,6_65.mp4,会議に参加中の男性が、マイクに向かい話をしている
Train,6_66.mp4,会議に参加中の男性が、マイクに向かい意見を述べている
Train,6_67.mp4,会議に参加中の男性が、考えを巡らせながら話をしている
Train,7_1.mp4,男女が笑いながら射撃の練習をしている
Train,7_2.mp4,並んで座る男女が防音イヤーマフを着けている
Train,7_3.mp4,男女がライフル射撃のインストラクターから指導を受けている
Train,7_4.mp4,ライフル射撃のインストラクターが、女性を指導している
Train,7_5.mp4,射撃のインストラクターが、マンツーマン指導をしている
Train,7_6.mp4,ライフルを撃った男性が、インストラクターに褒められガッツポーズをしている
Train,7_7.mp4,射撃の練習中の男女がハイタッチしている
Train,8_1.mp4,並んで座る男性四人の後ろを、複数の男性が足早に通り過ぎている
Train,8_2.mp4,並んで座る男性四人の後ろを、複数の男女が足早に通り過ぎている
Train,8_3.mp4,並んで座る男性三人のうちのひとりが、打楽器のバチのようなものを手にリズムをとっている
Train,8_4.mp4,並んで座る男性三人のうちのひとりが、打楽器のバチのようなものでリズムをとりながら、隣の男性と話をしている
Train,8_5.mp4,並んで座る男性三人のうちのふたりが、打楽器のバチのようなものを手にリズムをとっている
Train,8_6.mp4,並んで座る男性三人のうちのふたりが、打楽器のバチのようなものを手に、楽し気にリズムをとっている
Train,8_7.mp4,並んで座る男性三人のうちのふたりが、前方に目を向けながら打楽器のバチのようなものを手にリズムをとっている
Train,8_8.mp4,並んで座る男性三人のうち、片手に打楽器のバチのようなものを手にした男性が、あくびをしている
Train,8_9.mp4,並んで座る男性三人のうちのひとりが、前方をゆびさしている
Train,8_10.mp4,並んで座る男性三人が、身を乗り出し前方を見ている
Train,8_11.mp4,並んで座る男性三人のうちのひとりが、前方を見て笑顔を浮かべている
Train,8_12.mp4,並んで座る男性三人が、身を乗り出し興味深そうに前方を見ている
Train,8_13.mp4,並んで座り前方を見つめる男性三人が、驚きの表情を浮かべている
Train,8_14.mp4,並んで座り前方を見つめる男性三人が、興味深そうな表情を浮かべている
Train,8_15.mp4,並んで座る男性三人が、身を乗り出して食い入るように前方を見ている
Train,8_16.mp4,並んで座り興味深そうに前方を見つめる男性三人が、はじけるように笑っている
Train,8_17.mp4,並んで座る男性三人が、笑顔を浮かべながら前方を見ている
Train,8_18.mp4,並んで座り前方を見つめる男性三人が、笑顔を浮かべている
Train,9_1.mp4,二人の女性が会議室のような居室に並んで座っている
Train,9_2.mp4,二人の女性が会議室のような場所に並んで座り、対面の女性の話を聞いている
Train,9_3.mp4,二人の女性が会議室のような場所に並んで座り、スマホを操作する対面の女性の話を聞いている
Train,9_4.mp4,並んで座る二人の女性のうちのひとりが、話をしている
Train,9_5.mp4,並んで座る二人の女性のうちのひとりが、対面の女性と話をしている
Train,9_6.mp4,並んで座る二人の女性のうちのひとりが、対面の女性の言葉にうなずいている
Train,9_7.mp4,並んで座る二人の女性が、互いを見て肩をすくめ、居室を出て行った
Train,9_8.mp4,大きなプロジェクターの前に座る三人の男女のうちのひとりが、話をしている
Train,9_9.mp4,対面して椅子に座った男女のうちの男性が、話をしている
Train,9_10.mp4,対面して椅子に座った男女が話をしている
Train,9_12.mp4,円になって座る男女のうちの女性が、話をしている
Train,9_13.mp4,対面して椅子に座った三人の男女が話をしている
Train,9_14.mp4,円になって座る男女が、対話している
Train,9_15.mp4,円になって座る男女が、楽し気に話をしている
Train,33_2.mp4,ソファーに座り口笛を吹く男性の隣で、女性が話をしている
Train,33_3.mp4,並んでソファーに座る男女のうちの女性が、手振りを交え話をしている
Train,33_6.mp4,並んでソファーに座る男女のうちの女性が、考えを巡らせながら話をしている
Train,33_8.mp4,ソファーに座りポーズをとる男性の隣で、女性が話をしている
Train,33_9.mp4,オーバーアクション気味の女性の話に、隣に座る男性が口をはさんでいる
Train,33_10.mp4,並んでソファーに座る男女のうちの女性が、他の人物について話をしている
Train,33_11.mp4,女性の話に、隣に座る男性が口をはさんでいる
Train,33_13.mp4,ジェスチャーをする男性のとなりで、女性が陽気に話をしている
Train,33_14.mp4,オーバーアクション気味の女性の話に、隣に座る男性が険しい表情で口をはさんでいる
Train,33_16.mp4,並んでソファーに座る男女が手振りを交え陽気に話をしている
Train,33_17.mp4,並んでソファーに座る男女のうちの女性が、手振りを多用し話をしている
Train,33_18.mp4,並んでソファーに座る男女が話の途中で謝罪の言葉を口にしている
Train,33_19.mp4,並んでソファーに座る男女のうちの女性が話をしている
Train,33_20.mp4,並んでソファーに座る男女のうちの女性が、感情豊かに話をしている
Train,33_21.mp4,女性の話に、隣に座る男性が口添えしている
Train,33_22.mp4,隣で話す女性の言葉に、男性が反応している
Train,33_23.mp4,並んでソファーに座る男女が驚きの表情を浮かべている
Train,33_24.mp4,女性の言葉を、隣に座る男性が否定している
Train,33_25.mp4,並んでソファーに座る男女が大きな手振りを交え、交互に話をしている
Train,33_27.mp4,手振りを多用して話す女性に、隣に座る男性が意見している
Train,33_28.mp4,並んでソファーに座る男女のうちの女性が、思案しながら話をしている
Train,33_29.mp4,並んでソファーに座る男女のうちの女性が、手を打ちながら驚きの声をあげている
Train,33_30.mp4,並んでソファーに座る男女のうちの女性が、手振りを交え滔々と話をしている
Train,33_31.mp4,並んでソファーに座る男女のうちの女性が、ゆっくりとした口調で話をしている
Train,33_32.mp4,並んでソファーに座る男女のうちの女性が、手振りを交え感情豊かに話をしている
Train,33_33.mp4,並んでソファーに座る男女のうちの女性が、大きな手振りを交え話をしている
Train,33_34.mp4,並んでソファーに座る男女のうちの女性が、目の前のデバイスを見ながら話をしている
Train,33_35.mp4,並んでソファーに座る男女のうちの女性が、大きな手振りを交えて話をしている
Train,33_36.mp4,並んでソファーに座る男女が話をしている
Train,33_37.mp4,並んでソファーに座る男女のうちの女性が、大きな手振りを交え陽気に話をしている
Train,33_38.mp4,並んでソファーに座る男女のうちの女性が、大きな手振りを多用し話をしている
Train,33_39.mp4,並んでソファーに座る男女のうちの女性が、考えを巡らせつつ話をしている
Train,34_1.mp4,男女の司会者と二人の男性ゲストが、丸テーブルを囲んでいる
Train,34_2.mp4,女性司会者が、晴れ晴れとした表情でゲストの男性たちに向かって話をしている
Train,34_4.mp4,女性司会者が、男性ゲストの一人に質問を投げている
Train,34_5.mp4,丸テーブルを囲んだ男性ゲストの一人が、手振りを交え話をしている
Train,34_7.mp4,男性司会者の言葉に、隣に座る女性司会者がうなずいている
Train,34_8.mp4,男性司会者が、手振りを交えて話をしている
Train,34_9.mp4,丸テーブルを囲んだ男性ゲストの一人が、手振りを交え状況説明をしている
Train,34_10.mp4,丸テーブルを囲んだ男性ゲストの一人が、数字を出して状況説明している
Train,34_11.mp4,男性司会者が、男性ゲストに向かい話をしている
Train,34_12.mp4,丸テーブルを囲んだ男性ゲストの一人が、手振りを交え自社の状況説明をしている
Train,34_13.mp4,男性司会者が、男性ゲストに向かい質問を投げている
Train,34_14.mp4,丸テーブルを囲んだ男性ゲストの一人が、真摯に話をしている
Train,34_15.mp4,丸テーブルを囲んだ男性ゲストの一人が、手振りを交え真摯に話をしている
Train,34_16.mp4,女性司会者が、手振りを交え男性ゲストたちに話をしている
Train,34_17.mp4,男性司会者の話に、男性ゲストの一人が身を乗り出している
Train,34_19.mp4,男性ゲストが話をするとなりで、別の男性がコップの水を飲んでいる
Train,34_20.mp4,男性ゲストの話を、女性司会者が笑顔で聞いている
Train,34_21.mp4,男性司会者の話を、男性ゲストたちが興味深く聞いている
Train,34_22.mp4,女性司会者が、手振りを交え男性ゲストたちに向かって話をしている
Train,34_24.mp4,男性ゲストの話に、女性司会者が声をあげて笑っている
Train,35_1.mp4,男女五人が楽器やマイクを手に歌を歌っている
Train,35_2.mp4,野外のライブ会場でバンドメンバーを背に女性ボーカルが歌を歌っている
Train,35_3.mp4,ステージ上で、バンドメンバーを背にボーカルの男女が歌を歌っている
Train,36_1.mp4,おもちゃのようなものを手にした男性が、自身の両脇に座る四人の子供たちに話をしている
Train,36_2.mp4,おもちゃのようなものを手にした男性が、自身の両脇に座る四人の子供たちに手振りを交え話をしている
Train,36_3.mp4,おもちゃのようなものを手にした男性が、自身の両脇に座る四人の子供たちに手振りを交え話をしている
Train,37_1.mp4,五人の女性たちがソファーに座り談笑している
Train,37_3.mp4,ソファーに座る五人の女性のうちのひとりが、対面する人物と話をしている
Train,37_4.mp4,五人の女性たちがソファーに座り対話している
Train,37_5.mp4,ソファーに座る五人の女性のうちのひとりが、意見を述べている
Train,37_7.mp4,ソファーに座る五人の女性のうちのひとりが、意見を述べ、不愉快な表情を浮かべている
Train,37_8.mp4,ソファーに座り手振りを交えて話をする女性に、複数の女性たちが笑いながら意見している
Train,37_10.mp4,ソファーに座る五人の女性のうちのひとりが、困惑した表情を浮かべながら話をしている
Train,37_11.mp4,並んでソファーに座る二人の女性が、意見を交わしている
Train,37_12.mp4,ソファーに座る五人の女性たちが、手振りを交えて談笑している
Train,37_13.mp4,ソファーに座る五人の女性たちが、身振り手振りを交えて談笑している
Train,37_14.mp4,ソファーに座る五人の女性のうちのひとりが、手振りを交え困惑した表情で話をしている
Train,37_15.mp4,ソファーに座る五人の女性のうちのひとりが、真剣な表情で話をしている
Train,37_17.mp4,ソファーに座る五人の女性のうちのひとりが、手振りを交え真剣な表情で話をしている
Train,37_18.mp4,ソファーに座る五人の女性たちが、意見を交わしている
Train,37_19.mp4,ソファーに座る五人の女性のうちのひとりが、手振りを交え話をしている
Train,37_20.mp4,ソファーに座る五人の女性たちが、手振りを交え口々に話をしている
Train,37_21.mp4,ソファーに座る五人の女性のうちのひとりが、畏怖の表情を浮かべて話をしている
Train,37_22.mp4,ソファーに座る三人の女性のうちのひとりが、横を向きながら話をしている
Train,37_24.mp4,ソファーに座る五人の女性たちが、笑い声をあげながら話をしている
Train,37_25.mp4,ソファーに座る五人の女性のうちのひとりが、同席女性が笑い声をあげる中、話をしている
Train,37_26.mp4,ソファーに座る五人の女性のうちのひとりが、手振りを交えて話をしている
Train,37_27.mp4,ソファーに座る五人の女性のうちのひとりが、おどけた表情で話をしている
Train,37_29.mp4,ソファーに座る五人の女性のうちのひとりが、同席女性が笑い声をあげる中、真剣な表情で話をしている
Train,37_30.mp4,ソファーに座る五人の女性のうちのひとりが、手振りを交え真摯に話をしている
Train,37_32.mp4,ソファーに座る五人の女性のうちのひとりが、自身について話をしている
Train,37_33.mp4,ソファーに座る五人の女性のうちのふたりが、パートナーついて話をしている
Train,37_36.mp4,講師の女性が、別の女性と体験モデルの女性を前に、メイクのレッスンをしている
Train,37_37.mp4,対面するソファーに座る二人の女性が、意見を交わしている
Train,37_39.mp4,対面するソファーに座る二人の女性が談笑している
Train,38_1.mp4,マイクを手に話をする男性とその隣に立つ女性が、顔をしかめている
Train,38_3.mp4,マイクを手にインタビューする男性と、それに答える女性が笑いあっている
Train,38_4.mp4,インタビューアーの男性にマイクを向けられた女性がランチについて話をし、笑っている
Train,38_5.mp4,インタビューアーの男性にマイクを向けられた女性がランチについて話をしている
Train,38_6.mp4,マイクを持った男性がカメラに向かってidを提示し、隣の女性に話かけている
Train,38_7.mp4,マイクを持った男性が隣に立つ女性にインタビューしている
Train,38_8.mp4,インタビューアーの男性にマイクを向けられた女性が話をしている
Train,38_9.mp4,インタビューアーの男性にマイクを向けられた女性が手振りを交え話をしている
Train,38_11.mp4,インタビューアーの男性にマイクを向けられた女性が真剣な表情で話をしている
Train,38_13.mp4,インタビューアーの男性が感嘆の声をあげながら、隣に立つ女性にインタビューしている
Train,38_14.mp4,インタビューアーの男性がインタビューに答えている女性の話を遮って、話をしている
Train,38_15.mp4,手振りを交えて尋ねるインタビューアーの男性の問いに、隣に立つ女性が答えている
Train,38_18.mp4,インタビューアーの男性にマイクを向けられた女性が手振りを交えて真剣な表情で話をしている
Train,38_20.mp4,インタビューアーの男性が、真剣な表情の女性の話をうなずきながら聞いている
Train,38_21.mp4,マイクを持った男性が、隣に立つ女性に手振りを交えてインタビューしている
Train,38_22.mp4,インタビューアーの男性にマイクを向けられた女性が、考えるような表情を浮かべながら話をしている
Train,38_24.mp4,インタビューアーの男性にマイクを向けられた女性が真摯に話をしている
Train,38_25.mp4,インタビューアーの男性が、真摯に話す女性をうなずきながら見守っている
Train,38_26.mp4,マイクを持った男性が、インタビューしたい内容を隣に立つ女性に話している
Train,38_27.mp4,インタビューアーの男性にマイクを向けられた女性が真剣な面持ちで話をしている
Train,38_31.mp4,マイクを持った男性が人々の思考について、隣に立つ女性にインタビューしている
Train,38_32.mp4,インタビューアーの男性にマイクを向けられた女性が強い口調で話をしている
Train,38_33.mp4,インタビューを終えた男性が答えてくれた女性と握手を交わしている
Train,38_34.mp4,インタビューを終えた男性が充実した表情で、答えてくれた女性に話しかけている
Train,39_2.mp4,会見の席についた男女五人のうち、中央に座る男性がマイクに向かって話をしている
Train,39_4.mp4,会見の席についた男女五人が笑みを浮かべている
Train,39_5.mp4,記者会見に出席している女性の発言をうけて他の四人の出席者たちが笑っている
Train,39_7.mp4,記者会見に出席している男女五人のうちのひとりが手振りを交え発言している
Train,39_8.mp4,記者会見に出席している男女五人のうちのひとりが、マイクを手に発言している
Train,39_9.mp4,記者会見に出席している男女五人のうちのひとりが、笑いを交えながら発言している
Train,39_11.mp4,和やかな雰囲気の中、記者会見に臨んでいる男女五人のうちのひとりが発言している
Train,39_12.mp4,記者会見に出席している男女五人のうちのひとりが発言している
Train,39_16.mp4,記者会見で発言する男性の言葉を、並んで座る仲間たちが茶化しながら聞いている
Train,39_18.mp4,記者会見で発言する女性の言葉を、並んで座る仲間たちが茶化しながら聞いている
Train,39_19.mp4,和やかな雰囲気の中、記者会見に臨む男女五人のうちのひとりが意見を述べている
Train,39_21.mp4,記者会見で発言する男性の言葉に、並んで座る仲間たちが拍手を送っている
Train,39_23.mp4,記者会見に出席している男女五人のうちのひとりが、皆の笑いをとっている
Train,39_24.mp4,会見の席についた男女五人のうち、中央に座る男性が話をしている
Train,39_25.mp4,会見の席についた男性が、対面して話を聞く人々に挙手を求めている
Train,39_26.mp4,和やかな雰囲気の中、記者会見に臨む男女五人のうちの中央の男性が発言している
Train,39_27.mp4,記者会見で中央の席に座る男性が、左右に並んで座る仲間たちを見ながら発言している
Train,39_29.mp4,和やかな雰囲気の中、記者会見に臨む男女五人のうちのひとりが、皆の笑いをとっている
Train,39_31.mp4,記者会見に臨む男女五人のうちのひとりの発言に、参加者たちが爆笑している
Train,39_32.mp4,記者会見に臨む男女五人が、発言を譲り合っている
Train,39_33.mp4,爆笑が起こる中、記者会見に臨む男女五人のうちのひとりが発言している
Train,39_35.mp4,和やかな雰囲気の中、記者会見に臨む男女五人のうち、端に座る男性が発言している
Train,39_36.mp4,記者会見に出席している男女五人のうちのふたりが、皆の笑いをとっている
Train,39_38.mp4,会見の発言の途中で、ひとりの男性が席を立ち歩いている
Train,39_39.mp4,会見の席についた女性が、質問事項について話をしている
Train,39_40.mp4,会見の席で指名された女性記者が挨拶をしている
Train,39_41.mp4,記者会見の最中に入場してきた男女が、それぞれの席に着いた
Train,39_43.mp4,会見の席についた男女五人のうち、中央に座る男性が手振りを交え話をしている
Train,39_44.mp4,会見の席についた男女五人を前に、ひとりの女性が大勢の記者を代表して質問している
Train,39_45.mp4,会見の席についた男女五人のうち、端に座る男性が手振りを交え話をしている
Train,39_46.mp4,会見の席についた男女五人が、対面の女性記者の発言に大笑いしている
Train,39_47.mp4,会見の席についた男女五人が、笑みを浮かべている
Train,39_48.mp4,会見の席についた男女五人が、対面の女性記者の発言に耳を傾けている
Train,39_49.mp4,会見の席についた男女五人のうち、中央に座る男性が端に座る男性に話しかけている
Train,39_51.mp4,会見の席についた男女五人のうち、中央に座る男性が手元を見ながら手振りを交え発言している
Train,39_52.mp4,笑いに包まれた会見会場で、女性記者が発言している
Train,39_54.mp4,会見の席についた男女五人に向かい、男性記者が質問をしている
Train,39_55.mp4,笑いに包まれた会見会場で、会見の席についた男女五人のうち、中央に座る男性が発言している
Train,39_56.mp4,笑いに包まれた会見会場で、会見の席についた男女五人のうちの女性が発言をしている
Train,39_57.mp4,会見の席についた男女五人のうち、中央に座る男性が驚いたようなリアクションをとっている
Train,39_59.mp4,会見の席についた男女五人のうちの女性が笑顔で発言をしている
Train,39_61.mp4,会見の席についた男女五人のうちの女性が、笑顔で弁明している
Train,39_62.mp4,会見の席についた男女五人のうち、ひとりの男性が笑いをとっている
Train,39_63.mp4,会場内の人々の笑いを受けて、会見の席についた男性のひとりが慌てて弁明している
Train,39_64.mp4,会見の席についた男女五人のうち、端に座る男性が笑顔を浮かべ発言している
Train,39_65.mp4,会見の席についた男性のひとりが発言する中、並んで座る仲間がおちゃらけた仕草をしている
Train,39_66.mp4,会見の席についた男女五人のうち、端に座る男性が大きな手振りを交え話をしている
Train,39_67.mp4,会見の席についた男女五人に対し、対面する記者たちが拍手をしている
Train,39_68.mp4,会見の席についた男女五人のうちの女性が、笑顔で発言している
Train,39_70.mp4,笑いが起こる記者会見会場で、会見の席についた複数の男女が発言している
